abs fee rates diff (0.55),TX 1,higher fee rate,lower txn,from - TX 1,to - TX 1,block height,block hash,master node,TX 2,lower fee rate,higher txn,from - TX 2,to - TX 2
134823.36971833,88a60a9c512e1505bf6a7d024a1703064b8ea52cc859cd9f7087878ccb7f7555,180941.61971833,8,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2230593,2e666a563994296b792ddc2a041e1562c96864a77650e90980c796196438dd16,64c85449c254b2fce7cd7d14e0997e7eda4c5e2adec9bc4b16db5a0bba9f8395,a8637582296cae4eda5ae73ee4ac08ea831e27a810a614440ef42178eba5eb11,46118.25000000,5,df1qu257nrqvr4wg5u9mjpv0m2xpnkgqkd4egc68qd,df1qu257nrqvr4wg5u9mjpv0m2xpnkgqkd4egc68qd
121458.85110663,c40cd3a8b4a8da78a2e029cfb5fe59cbb3ec2277684ded911d57e9b539d03554,174165.42253521,9,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2230593,2e666a563994296b792ddc2a041e1562c96864a77650e90980c796196438dd16,64c85449c254b2fce7cd7d14e0997e7eda4c5e2adec9bc4b16db5a0bba9f8395,34567d1d14e413b1e2a21b2e5d169b8bd090c8bfb7a2cc85daad1f1f8ca498a8,52706.57142858,3,df1qu257nrqvr4wg5u9mjpv0m2xpnkgqkd4egc68qd,df1qu257nrqvr4wg5u9mjpv0m2xpnkgqkd4egc68qd
128235.04828975,88a60a9c512e1505bf6a7d024a1703064b8ea52cc859cd9f7087878ccb7f7555,180941.61971833,8,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2230593,2e666a563994296b792ddc2a041e1562c96864a77650e90980c796196438dd16,64c85449c254b2fce7cd7d14e0997e7eda4c5e2adec9bc4b16db5a0bba9f8395,34567d1d14e413b1e2a21b2e5d169b8bd090c8bfb7a2cc85daad1f1f8ca498a8,52706.57142858,3,df1qu257nrqvr4wg5u9mjpv0m2xpnkgqkd4egc68qd,df1qu257nrqvr4wg5u9mjpv0m2xpnkgqkd4egc68qd
138134.87223340,e71a6ce6ffc06344b665d4d43f28c3cac61f64064c84940d1711af32622cc080,190841.44366198,7,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2230593,2e666a563994296b792ddc2a041e1562c96864a77650e90980c796196438dd16,64c85449c254b2fce7cd7d14e0997e7eda4c5e2adec9bc4b16db5a0bba9f8395,34567d1d14e413b1e2a21b2e5d169b8bd090c8bfb7a2cc85daad1f1f8ca498a8,52706.57142858,3,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
136237.40025151,e6f8976d7efbdd4caabf284ce9600315bdbc3183c87a17b301ccdf763653ff32,136238.73239437,5,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2230585,2a906a424a9b49ecca48bbd2e9a85528c2b0bf2cbf4c917482eb275fe1134bab,edfbd7f632391e98287f06bf950e3670724a3f7cafa65a83b9e796d4f95cb572,4c015d8b4027631b436fa2cbcff656385fffcf2e280c2c7bd64cab7a884b4344,1.33214286,3,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
1.43214286,85ec4112f669cfccf157d03735bb0506e7be0a61bc27c3626dc596a3749542d0,2.14285715,4,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2230087,2b53046c8eea0eb3210eb2fc1d89970e5dba3445de04803f41811ae1e384b45e,ab21915b9376849df57111538b9cb70cad3c65dac660a1b4045abb31447b36dd,184097796a0e81e4f0af2fc4511651beaa36fdc2c1a3a62e066d15ea9157ae95,0.71071429,2,dQgNgXuuwKEzocdazw5g5mbUhzhowowTyd,dQgNgXuuwKEzocdazw5g5mbUhzhowowTyd
117855.56207243,34079a09aef794dbc5ffe04cb09f7cf251adf725b59d72a9fc27fe105cfa3423,120599.15492958,5,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2230051,f1bee5ff4fff1737c86ddeab5228da47afc7c3ecea46413f01eac97ea5235abc,870268fff5cc8052723ae8410f2746315ea702cb9342d304e1371276ce19126b,965eebe99041f3675e475c506c208cf5aeb6713a0e20413caea1f7905ec9eccf,2743.59285715,2,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
111809.72902414,2ca6386bb8c24fe145eb191906a0f08773cecd4e436af5779cb88a0fe5d68e12,334549.71830986,5,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2230036,7cae2a146451bc87ab3b1e7b4bc9dd650a591d3a8527d4834e950d7ddd1deaaa,4bb8558fa46ad2eedb7fd27e7571741b12fc63c7f9b6fea0a65bab663f2de019,42dc3195ada7b41b626c276d7efc6c31a207da3e68a122e278c889ac1093b401,222739.98928572,1,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
419662.83756940,e31d904853331f2354417d3cdec3816582c686580fab37e7530019511f9b5ffb,642402.82685512,3,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2230036,7cae2a146451bc87ab3b1e7b4bc9dd650a591d3a8527d4834e950d7ddd1deaaa,4bb8558fa46ad2eedb7fd27e7571741b12fc63c7f9b6fea0a65bab663f2de019,42dc3195ada7b41b626c276d7efc6c31a207da3e68a122e278c889ac1093b401,222739.98928572,1,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2
142562.40281691,2416713ac2a9b2a372940fb2d911bfc627d14e7e30b2f9468c2071ffa10bc1f7,280468.80281691,5,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2229403,cb974387d9cd5b75ec48c0cc6b62824e1ae406a0d654ac7ab271e6536943cc91,d7abe8d2e76a3c0ab65c842f22dc87883d9224bd519f8fad7a8b7370e4540e90,4a69aa732451cff5fc5541970e62a7af09b529332fc037d0311d7a5933544383,137906.40000000,2,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
5.60769231,005e3bfd6a53def42edccb199895c67fbb34e7255a60ba3d0112935aed2eb84b,53.30769231,3,dK6F6HEM6TUUK6i75SDSoK6qWXGouhTsP3,dK6F6HEM6TUUK6i75SDSoK6qWXGouhTsP3,2229394,687180edeb408c1e1f7d2fa46c4d09697d600d4eb3c5d0e39f183c290b4cf8f4,906d93bab9e8ec0c0ad95b31e95c9b66fe8dc76cfb3e28cfa6ce3b83591d5c51,cf1977fb56b500969f97efcf5c01f443e2b3c8210d4fa998a1bb2c22f865e2b1,47.70000000,1,dK6F6HEM6TUUK6i75SDSoK6qWXGouhTsP3,dK6F6HEM6TUUK6i75SDSoK6qWXGouhTsP3
132.69435157,463cbf6f61774bf551ca0e8e5445a725beb513427f7bec6c47053b7f7e80e253,46099.29078015,5,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2229254,9a55a60dd6bbdb10abca50a1ed566e26401fd1f03ac7f7140291a622f2668acc,3ebefe9640302e981d1dd2b497a394f7e9eadec025c1c66c761ff8e2b77f2266,07563ff1e3a0a4b9dcecd8d9640e6879085a95bd166460fa93d1cfc3e26a9fad,45966.59642858,4,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
132.69435157,6f21ee945568a71298a79b3cadbefaded08617484d10ef93c0772927db6a9fad,46099.29078015,6,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2229254,9a55a60dd6bbdb10abca50a1ed566e26401fd1f03ac7f7140291a622f2668acc,3ebefe9640302e981d1dd2b497a394f7e9eadec025c1c66c761ff8e2b77f2266,07563ff1e3a0a4b9dcecd8d9640e6879085a95bd166460fa93d1cfc3e26a9fad,45966.59642858,4,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
136022.96363179,af9aee27510f87524d68d66f707b7679be057427856209268c80bfd58625a3d5,136024.29577465,5,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2229193,87e076504f3d9d0b895fce5e4c27d104efcace98fcd6bfe325126abdd9e6ef20,6e8b7e1af99150e4fbc252e06d977614e5cbe63728f7b32112f8872abd38f70c,424a4a2df53036321eaaf7af37b3a55c06391083efb043f8589ef6151842518a,1.33214286,3,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
45030.35799799,40b9c5c0cbfe8fff69ded4266e189302afc305417b6083a5708cb2db9125d1d4,45031.69014085,9,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2229193,87e076504f3d9d0b895fce5e4c27d104efcace98fcd6bfe325126abdd9e6ef20,6e8b7e1af99150e4fbc252e06d977614e5cbe63728f7b32112f8872abd38f70c,424a4a2df53036321eaaf7af37b3a55c06391083efb043f8589ef6151842518a,1.33214286,3,df1qnj89lcfzxzneq7aqxcpgggwjre2nsjnc584dcy,df1qnj89lcfzxzneq7aqxcpgggwjre2nsjnc584dcy
45030.35799799,4ebfaf08e75463d6cedc1affc29f328b5b4bf9bb6ca64bbf4753557d6a19de18,45031.69014085,8,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2229193,87e076504f3d9d0b895fce5e4c27d104efcace98fcd6bfe325126abdd9e6ef20,6e8b7e1af99150e4fbc252e06d977614e5cbe63728f7b32112f8872abd38f70c,424a4a2df53036321eaaf7af37b3a55c06391083efb043f8589ef6151842518a,1.33214286,3,df1qnj89lcfzxzneq7aqxcpgggwjre2nsjnc584dcy,df1qnj89lcfzxzneq7aqxcpgggwjre2nsjnc584dcy
14253.98700608,86c98aa633506efbb9a3fd7742f05ec4dbaad602e084607f20f7e88c52d1f347,14255.31914894,10,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2229193,87e076504f3d9d0b895fce5e4c27d104efcace98fcd6bfe325126abdd9e6ef20,6e8b7e1af99150e4fbc252e06d977614e5cbe63728f7b32112f8872abd38f70c,424a4a2df53036321eaaf7af37b3a55c06391083efb043f8589ef6151842518a,1.33214286,3,df1ql77u3snakk4agwghkvy79zz080uw4qe0jt76vj,df1ql77u3snakk4agwghkvy79zz080uw4qe0jt76vj
115658.69215292,312f0b640762538e0172ecb4d08d85014714561679072c813032f03b975450df,212814.04929578,7,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2228886,1b757850bb1c74b78638b578240c38fcb0770db5316aaa1c7dd06a0b93fbe539,aa56f95e71be74335b2dc8c8cb7fdd03ce33d62307a438eff73f666495683da2,a59777fd7c2e4b880096f844adb467a9142ed93525abf03468adc6d16e1cbddd,97155.35714286,4,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
3870.94723911,572c6ddeb966d72b54c9d831263b7cfaa0608dfbae08db02ef9f9e2f0921fc0e,69426.38652483,3,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2228161,dd9a9d59856ffb696f6d84f73fa43b7b32d6fa2b6e33fdb335adb27b22746db5,8dc486f0b62d81306e049fe3fe46ce72006594450c9d38c2db8afe82ad56c0f6,3bc1042e23ecb980cd285981e7b7a1f7f942eb4b71a2af93bf3c07be3f272082,65555.43928572,1,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
2404627.47161870,59e712536659fb7701d02e721e7cb380275f6cb846ab831aa6a32c0aeac8d882,15609574.46808510,5,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,2227617,94fe46a32969e70d2becef5c0380f3abd878272996478c1f85e141fe8a1ca750,795a4548b619e8309a7acbb2e89308cafe8d6c82d7d0f968cc0d3118d2efac5e,604756d0ac6ae34c73bf2c4dd9cda055e437ff14e9eda28fa319fafa58364bb9,13204946.99646640,1,df1qnj89lcfzxzneq7aqxcpgggwjre2nsjnc584dcy,df1qnj89lcfzxzneq7aqxcpgggwjre2nsjnc584dcy
2404627.47161870,27008977ebc8332a1716f4f56d411e2321ec48a34ada7d654f805dda68cf5456,15609574.46808510,3,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,2227617,94fe46a32969e70d2becef5c0380f3abd878272996478c1f85e141fe8a1ca750,795a4548b619e8309a7acbb2e89308cafe8d6c82d7d0f968cc0d3118d2efac5e,604756d0ac6ae34c73bf2c4dd9cda055e437ff14e9eda28fa319fafa58364bb9,13204946.99646640,1,df1qnj89lcfzxzneq7aqxcpgggwjre2nsjnc584dcy,df1qnj89lcfzxzneq7aqxcpgggwjre2nsjnc584dcy
117413.70694165,35f9e85647e14e2f47b13d01a1727faf9ea27813e685251208d755155e30b3be,214286.51408451,6,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2227610,efa3e96d34b2637c3e3a35979bcf573908d42f41d863b94f0b6338c6ecb616a8,9957885a8a5cb722970a0d297b43c41f1ba4710ab4d4746eb63d074899f30220,8fcfcb01ae8cff0528da0eb3d90b3cec2b83c06287c9f394a9d15f4932b04a91,96872.80714286,4,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
32990.00975855,27ac817f471e39b143d04f4f49d95ca1f69936a2874de9ab7206758b7da23fec,129862.81690141,7,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2227610,efa3e96d34b2637c3e3a35979bcf573908d42f41d863b94f0b6338c6ecb616a8,9957885a8a5cb722970a0d297b43c41f1ba4710ab4d4746eb63d074899f30220,8fcfcb01ae8cff0528da0eb3d90b3cec2b83c06287c9f394a9d15f4932b04a91,96872.80714286,4,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
122206.09743461,2741b003c24bc0fce915063060750acf1659a589720e35ce75c9b57a592fabec,122207.42957747,5,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2227604,adf789c20e6549b4c664940f188d350d856766615180770f0365de476702dd11,37ac9f2bd42918aa49bfec623d9fc8797d6fe9b69ff7619145febdea868c04b9,d9c6822e001cc5ea91a6aae48127686d5272ef3ae43dd1577d64cad44b9d3bdd,1.33214286,3,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
0.83019481,0f764e93e6352a27ac6c170c44ac9ac05bd0fa2e022c603bad6506b568cb9cea,2.16233767,9,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2227604,adf789c20e6549b4c664940f188d350d856766615180770f0365de476702dd11,37ac9f2bd42918aa49bfec623d9fc8797d6fe9b69ff7619145febdea868c04b9,d9c6822e001cc5ea91a6aae48127686d5272ef3ae43dd1577d64cad44b9d3bdd,1.33214286,3,dPBEPhFcp6JoL2THmx4TruzYuFwwm3RbXr,dPBEPhFcp6JoL2THmx4TruzYuFwwm3RbXr
0.71276596,891b0f60d12e94b4075ba010bd5e25b13fd3a9e967e6b7fde791acfbffbccbda,14256.03191490,9,df1ql77u3snakk4agwghkvy79zz080uw4qe0jt76vj,df1ql77u3snakk4agwghkvy79zz080uw4qe0jt76vj,2227428,462c2959a73ec3f13bee77f9477b0a499b725344c3bfcf8235025e7ff256a141,f8e8014cbbf0a90f380df646064ad3c5bddc5a1855ac85c2f32f369536b812b7,331c1d3a2400ef043dbb8a85e61613ff1a6a87f13f69e073809d6f0e3cafdbc0,14255.31914894,6,df1qgelqd5jtqhpkxyua93nmamjqvuypytnqc6flmk,df1qgelqd5jtqhpkxyua93nmamjqvuypytnqc6flmk
510531.03070721,800548ea6ae3961d67ec99b0421c10b9b3f86c52721014971fa7ceea39575935,7719718.30985916,3,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,2226954,a64588a076fabb4ca73b0f8e45bf00bd6fc8e48dd1a44017c38588fa67a235ed,2413327a78e54bdac99e39abecabe183f5478df78daaf1be2dc7b3e38843218f,40d601bfb2cdd66d1c35cf6b02e5875ba11c46be4da9f322bbd73f85018ae7d9,7209187.27915195,1,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
790802.76713284,5f8c74bc851a194932c426e47047b412db7e017c0526deed6d23f58725b3ad51,4002816.90140846,4,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,2226929,9162fcadee66690d2cc9691b920bbe2aa4cf98fa169d01963c530a72707b1937,c83f5401587d3ede082b8836667f3d971a0ef3c6c1ebe18385f21775dc689a95,1a76eff4b26036a8ce3981b6b27e0a915b7c7b097dba6c4fe52accf5a0196a32,3212014.13427562,2,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
6752.35156523,342847815fe8ffd9800a218a78719ffa52ffd6ba3c6fa17e1f1f0a917f0c7154,4789084.50704226,4,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,2226778,2e8e651fef75e261a9dd15c178a1e03c6768db54817179f449158dba84d2790c,d49bdb9276398d7ce016f7cdb62a354034c0289aa0c0f5914eafc8a6d97cdd1a,2f7cf9ce9f137913d11e6ea525ab1d9b2cbfc17b7db66e20b17c083d26ee04c0,4782332.15547703,2,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
106.33499495,1d5eb273517c2f019c39d3d056b6bc0b6778b8078e0322d78e546086ffc57199,107.06713781,7,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2226767,0394443299d87a8146a379a96c651a486d2b53781e4d14809bf310272ec23656,c84cce597ea7226059e17126e435361683f0367cc02ecb662d91dcc9f4958f30,75145f8ffbfeba5585b05dd1fd3a8e963df1073630aeff51a6797d4720eda478,0.73214286,2,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv,df1qs7uza0nxz9pq9tuwrh7dmslfkqs63aey7yeghv
1.43214286,ae4a26c21e4d2b759bc296bff065c36678f0f99d8561212b20a9d80de9ae7b67,2.14285715,8,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2226581,d2ba6525754d0f488a9749768095ed75eea103bc5a5bcc55da7c4583dbd0faaf,f728e1da6c4e38af1d27247c70ed8ff1e6f1beab6d680f5d1569cb6983b08e30,1e3f8aec6b538eceb11e32fd85e440997be8f174e176b37bc7cf74a0598c9201,0.71071429,4,dLdSCLS6e2eNiYvwqFmdvc5RQ1xnAizwyR,dLdSCLS6e2eNiYvwqFmdvc5RQ1xnAizwyR
656927.49450604,5ece5aa3436b76fc34192d05f78a11b04af272447094b6912acb87874ecbc29f,5456218.27464789,4,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,df1q3sn4e5mz2du9y9tvuq9s5dt70mzrdm4a62ttc2,2226338,e6545a2d3bea82fbea819ecd59fef6faaa339cac42ecd4352f0dc31fc4869058,2d9fffddb52d3900b939a06440666bb6cae4e1cb2c0802f51c5b50cdba0cc9f5,dc063077a8a9d2240c199d90e43e2ff4acdb5f1ce2392425c1e5ea23a78f5c87,4799290.78014185,2,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
14253.98700608,2d9b596782e5f57a8db2ea70ab2ce6606edd9a2cd81d69a07619a64ff20ef211,14255.31914894,7,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2226161,17ae6db8f61e52f6adc68426571016a412170ee17eddff2bd621653f9927a8bc,4ec919029cf7055507441d73fcbc669c344e1757c98b335d13760adf84b9d453,d641797f5e2db3d84aeef131c7d87e4acd02903c5d09a1f42ba9c3b4c90364ee,1.33214286,3,df1ql77u3snakk4agwghkvy79zz080uw4qe0jt76vj,df1ql77u3snakk4agwghkvy79zz080uw4qe0jt76vj
136551.90729377,9fbc267a4c875aacf1d8fb23d33985b9660cf2176d4cce82987449896b5dee68,136553.23943663,5,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2226161,17ae6db8f61e52f6adc68426571016a412170ee17eddff2bd621653f9927a8bc,4ec919029cf7055507441d73fcbc669c344e1757c98b335d13760adf84b9d453,d641797f5e2db3d84aeef131c7d87e4acd02903c5d09a1f42ba9c3b4c90364ee,1.33214286,3,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
125172.47067404,96449aa8ce302078273329698a9423a62fd65f7c35b2ef45cce99d6f0c526916,125173.80281690,5,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2225698,866b00a50d7d44507ec8c918595ec2666d65ad4d6ecffe132fa648009f15adfd,087ff091744306a12ff959a03bfafd35316af611e42772e45b28a064a290fdd7,2152983639dfc54735c8ccb7e39007ad9a6d347cb285bbf1ed9e2dc4e18d85d6,1.33214286,3,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
51463.45658954,f5a46407ef4817292dce64a2e7ed7387f56a6953b2f5fc33fa6e936421acfe09,51464.78873240,6,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2225698,866b00a50d7d44507ec8c918595ec2666d65ad4d6ecffe132fa648009f15adfd,087ff091744306a12ff959a03bfafd35316af611e42772e45b28a064a290fdd7,2152983639dfc54735c8ccb7e39007ad9a6d347cb285bbf1ed9e2dc4e18d85d6,1.33214286,3,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
3732.88340931,36ba8443c8a8c2b4118d033735182f67da57faba248514878f7885fe60218efb,69288.32269503,3,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2225420,22d6eefcf0beaa4eb455241852d9bf9bb82919b9e1af605db440a2bd62f73a02,d6ec94884bbc2816fb4aa690ed0a2f1eff2ea15ef21a66a622e3f9745e99f681,48d9b3cfabe701eb69b262c19a18c2a8d458be40f77a9bd45054f7ad35360340,65555.43928572,1,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw,df1q9zn73ca4mt39qe76mkxa4vf4caqsxuhk8d9wgw
1.57175325,af473ddf5fcb354b8d16a5780580593533c030682b62838dde83c696f0a8c749,2.28246754,5,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2225132,c19b8cdb7bdf515a96991fd37f6d296aad129761db83cf782de1475a6a2d52c3,388357f738792001f06a52c6a98bc91bd65be4f9e9329e9f5cfa26ebb56c378d,50cc699f61c0bcb163bf8b54ea08868cd11a1438c47286f9faea7aca9f2a381b,0.71071429,3,daMEsTfnSdy2Yf2wCHxTNgPXeu9tuLa2jA,daMEsTfnSdy2Yf2wCHxTNgPXeu9tuLa2jA
0.71276596,7e2ea27e14735b361413fd393303854787597069dc15f7c939f19912204c5571,14256.03191490,10,df1ql77u3snakk4agwghkvy79zz080uw4qe0jt76vj,df1ql77u3snakk4agwghkvy79zz080uw4qe0jt76vj,2224472,f57ebc5765f55c3951378d26c0f7c2a091f12c1987a5dce6b261b598f4ed9ba5,e0c2e1b725849dac339e463ddc76f014968e00e8d726acf436db402f24dffdaa,9ad2f38bcf342dcd7a80ae7d181e9d115a27e0fe5552ab19b2a38e9d003591ac,14255.31914894,7,df1qgelqd5jtqhpkxyua93nmamjqvuypytnqc6flmk,df1qgelqd5jtqhpkxyua93nmamjqvuypytnqc6flmk
123496.12712765,2feec0e6b1397260d419a066d2cfcd29c305fb574584af7006b1180d0dbb286a,264856.70212766,4,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,df1qzcsshsd3zmuzplj3rqy4s25sw02tg4h7nyh4fu,2224472,f57ebc5765f55c3951378d26c0f7c2a091f12c1987a5dce6b261b598f4ed9ba5,e0c2e1b725849dac339e463ddc76f014968e00e8d726acf436db402f24dffdaa,d3fdc93f6199f05cb06d8f51365d632c7d7c79503e6c609e790fd995d2eb8567,141360.57500001,2,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy,df1qamj6pp30h9y3syqcz8nwnekzg8dswul3tw5kjy
